_exported_at;_system_object_id;_id;_last_modified;oeu_nc_name#de-DE;oeu_nc_name#en-US;oeu_isler_name#de-DE;oeu_isler_name#en-US
"2023-05-25T10:43:17+02:00";"116053";"21409";"2023-03-28T12:26:43Z";"Scheurer-Organisation KG";"";"Scheurer-Organisation KG";"Scheurer Organization KG"
"2023-05-25T10:43:17+02:00";"116054";"21410";"2023-03-28T12:26:43Z";"Fritz Blaser Autotransporte : Lagerhaus";"";"Fritz Blaser Autotransporte : Lagerhaus";"Fritz Blaser Autotransporte : Warehouse"
"2023-05-25T10:43:17+02:00";"116055";"21411";"2023-03-28T12:26:43Z";"Gebrüder Meier AG : Ablaugerei";"";"Gebrüder Meier AG : Ablaugerei";"Gebrüder Meier AG : Leaching"
"2023-05-25T10:43:17+02:00";"116056";"21412";"2023-04-19T12:25:59Z";"Kino Rex";"";"Kino Rex";"Rex Cinema"
"2023-05-25T10:43:17+02:00";"116057";"21413";"2021-10-07T23:00:03Z";"Reemtsma Cigaretten AG";"";"Reemtsma Cigaretten AG";"Reemtsma Cigarettes AG"
"2023-05-25T10:43:17+02:00";"116058";"21414";"2023-03-29T12:36:21Z";"Cristallux-Werk : Werk Oberwaldach : Neubau";"";"Cristallux-Werk : Werk Oberwaldach : Neubau";"Cristallux-Plant : Oberwaldach Plant : New Building"
"2023-05-25T10:43:17+02:00";"116059";"21415";"2023-04-05T16:11:06Z";"Ausstellungskojen";"";"Ausstellungskojen";"Exhibition Booths"
"2023-05-25T10:43:17+02:00";"116060";"21416";"2021-07-22T14:26:43Z";"Druckerei Sedlmayr";"";"Druckerei Sedlmayr";"Sedlmayr Print Shop"
"2023-05-25T10:43:17+02:00";"116061";"21417";"2023-05-03T10:34:30Z";"Rhätische Bahn RhB : Bahndepot Landquart";"";"Rhätische Bahn RhB : Bahndepot Landquart";"Rhaetian Railway RhB : Landquart Railway Depot"
"2023-05-25T10:43:17+02:00";"116062";"21418";"2023-03-28T12:26:43Z";"Fabrikant Franz Bodmer";"";"Fabrikant Franz Bodmer";"Manufacturer Franz Bodmer"
"2023-05-25T10:43:17+02:00";"116063";"21419";"2023-05-11T14:49:35Z";"Astra Fett- und Oelwerke AG : Lagerhalle Filiale Thun";"";"Astra Fett- und Oelwerke AG : Lagerhalle Filiale Thun";"Astra Fett- und Oelwerke AG : Warehouse Branch Thun"
"2023-05-25T10:43:17+02:00";"116065";"21421";"2023-03-28T12:26:43Z";"Reithalle";"";"Reithalle";"Riding Arena"
"2023-05-25T10:43:17+02:00";"116066";"21422";"2023-03-28T12:26:43Z";"Cash + Carry Gebrüder Würgler (heute Auto Studer AG)";"";"Cash + Carry Gebrüder Würgler (heute Auto Studer AG)";"Cash + Carry Gebrüder Würgler (today Auto Studer AG)"
"2023-05-25T10:43:17+02:00";"116067";"21423";"2023-03-28T12:26:43Z";"HIB : Tennis- und Squashhallen Marin : Erweiterung";"";"HIB : Tennis- und Squashhallen Marin : Erweiterung";"HIB : Marin Tennis and Squash Halls : Extension"
"2023-05-25T10:43:17+02:00";"116068";"21424";"2023-05-03T09:13:09Z";"Firma Förster : Gartencenter Bietigheim";"";"Firma Förster : Gartencenter Bietigheim";"Förster Company : Bietigheim Garden Center"
"2023-05-25T10:43:17+02:00";"116069";"21425";"2023-05-02T09:02:34Z";"Architekt B. Hermann";"";"Architekt B. Hermann";"Architect B. Hermann"
"2023-05-25T10:43:17+02:00";"116070";"21426";"2023-02-20T16:48:00Z";"Schreinerei H. Mühlemann : Sanierung Flachdach";"";"Schreinerei H. Mühlemann : Sanierung Flachdach";"H. Mühlemann Carpentry : Renovation of Flat Roof"
"2023-05-25T10:43:17+02:00";"116071";"21427";"2023-03-28T12:26:43Z";"Pefektin (vermutlich Pektin-Fabrik Herbstreith & Fox)";"";"Pefektin (vermutlich Pektin-Fabrik Herbstreith & Fox)";"Pefektin (Probably Pektin-Fabrik Herbstreith & Fox)"
"2023-05-25T10:43:17+02:00";"116072";"21428";"2023-03-28T12:26:43Z";"Werkzeugfabrik Ernst Schäublin AG";"";"Werkzeugfabrik Ernst Schäublin AG";"Tool Factory Ernst Schäublin AG"
"2023-05-25T10:43:17+02:00";"116073";"21429";"2023-04-03T12:36:14Z";"Björlig AG Architektur- und Ingenieurbüro : Garage";"";"Björlig AG Architektur- und Ingenieurbüro : Garage";"Björlig AG Architecture and Engineering Office : Garage"
"2023-05-25T10:43:17+02:00";"116074";"21430";"2023-03-28T12:26:43Z";"Carrosseriewerkstatt N. Baum";"";"Carrosseriewerkstatt N. Baum";"Car Body Workshop N. Baum"
"2023-05-25T10:43:17+02:00";"116075";"21431";"2023-03-28T12:26:43Z";"Rella + Co.";"";"Rella + Co.";"Rella + Co."
"2023-05-25T10:43:17+02:00";"116076";"21432";"2023-04-26T13:12:11Z";"Projekt „Mittelland“ : Lagerhalle";"";"Projekt „Mittelland“ : Lagerhalle";"“Mittelland” Project : Warehouse"
"2023-05-25T10:43:17+02:00";"116077";"21433";"2023-05-03T16:21:35Z";"Bubble : Saudi Automotive Services Co. SASCO : Motel Al Baha";"";"Bubble : Saudi Automotive Services Co. SASCO : Motel Al Baha";"Bubble : Saudi Automotive Services Co. SASCO : Motel Al Baha"
"2023-05-25T10:43:17+02:00";"116078";"21434";"2023-03-28T12:26:43Z";"Maschinen- und Apparatebau Maschapp AG : Neubau";"";"Maschinen- und Apparatebau Maschapp AG : Neubau";"Maschinen- und Apparatebau Maschapp AG : New Building"
"2023-05-25T10:43:17+02:00";"116079";"21435";"2023-05-03T15:59:54Z";"Société Autosilo S.A. und Bubble System AG";"";"Société Autosilo S.A. und Bubble System AG";"Société Autosilo S.A. and Bubble System AG"
"2023-05-25T10:43:17+02:00";"116080";"21436";"2023-05-02T13:34:50Z";"W. Stutz : Werkhallen-Erweiterung";"";"W. Stutz : Werkhallen-Erweiterung";"W. Stutz : Factory Extension"
"2023-05-25T10:43:17+02:00";"116081";"21437";"2023-03-28T12:26:43Z";"Kuppelsystem Dow Chemical Europe";"";"Kuppelsystem Dow Chemical Europe";"Dow Chemical Europe Coupling System"
"2023-05-25T10:43:17+02:00";"116082";"21438";"2023-04-11T10:29:53Z";"Architekt Röthlisberger : Atelierdach";"";"Architekt Röthlisberger : Atelierdach";"Architect Röthlisberger : Studio Roof"
"2023-05-25T10:43:17+02:00";"116083";"21439";"2023-05-03T09:49:01Z";"Schwimmhalle";"";"Schwimmhalle";"Swimming Pool"
"2023-05-25T10:43:17+02:00";"116084";"21440";"2023-04-12T09:13:47Z";"(ZSA/) BSA, SanPo";"";"(ZSA/) BSA, SanPo";"(ZSA/) BSA, SanPo"
"2023-05-25T10:43:17+02:00";"116085";"21441";"2023-03-28T12:28:03Z";"Hautana-Werk Wirkerei und Stickerei AG : Färberei : Umbau";"";"Hautana-Werk Wirkerei und Stickerei AG : Färberei : Umbau";"Hautana-Werk Warp-Knitting and Embroidery AG : Dyeing : Renovation"
"2023-05-25T10:43:17+02:00";"116086";"21442";"2023-03-28T12:28:03Z";"Sporthalle";"";"Sporthalle";"Gym"
"2023-05-25T10:43:17+02:00";"116087";"21443";"2023-05-03T09:19:16Z";"Buri Druck AG : Freiform Schalen";"";"Buri Druck AG : Freiform Schalen";"Buri Druck AG : Freeform Shells"
"2023-05-25T10:43:17+02:00";"116088";"21444";"2023-05-03T15:59:13Z";"Tennisanlage Holzmatte : Clubhaus";"";"Tennisanlage Holzmatte : Clubhaus";"Holzmatte Tennis Facility : Clubhouse"
"2023-05-25T10:43:17+02:00";"116089";"21445";"2023-03-28T12:28:03Z";"Grobau Management : Neubau";"";"Grobau Management : Neubau";"Grobau Management : New Building"
"2023-05-25T10:43:17+02:00";"116090";"21446";"2023-04-11T08:26:50Z";"Atom Unterstand Bank Verein Basel";"";"Atom Unterstand Bank Verein Basel";"Atomic Shelter Bank Association Basel"
"2023-05-25T10:43:17+02:00";"116091";"21447";"2023-03-28T12:28:03Z";"Herr Zurbrügg, Architekt";"";"Herr Zurbrügg, Architekt";"Mr. Zurbrügg, Architect"
"2023-05-25T10:43:17+02:00";"116130";"21486";"2023-03-29T09:25:47Z";"Dachser Spedition AG : Neubau";"Dachser Spedition AG : New Building";"Dachser Spedition AG : Neubau";"Dachser Spedition AG"
"2023-05-25T10:43:17+02:00";"116142";"21498";"2023-03-28T12:28:03Z";"Derendinger";"";"Derendinger";"Derendinger"
"2023-05-25T10:43:17+02:00";"116143";"21499";"2023-03-28T12:28:03Z";"SRG Pyramide";"";"SRG Pyramide";"SRG Pyramid"
"2023-05-25T10:43:17+02:00";"116144";"21500";"2023-03-28T12:28:03Z";"Einfamilienhäuser Chänelmatte";"";"Einfamilienhäuser Chänelmatte";"Single-Family Houses Chänelmatte"
"2023-05-25T10:43:17+02:00";"116145";"21501";"2023-03-28T12:28:03Z";"Credobau";"";"Credobau";"Credobau"
"2023-05-25T10:43:17+02:00";"116146";"21502";"2021-07-21T09:31:09Z";"Tank- und Apparatebau Schwarz AG : Neubau";"";"Tank und Apparatebau Schwarz AG";"Tank and Apparatus Engineering Schwarz AG"
"2023-05-25T10:43:17+02:00";"116147";"21503";"2023-03-29T15:48:39Z";"Chemische Reinigung Oppliger";"";"Chemische Reinigung Oppliger";"Dry Cleaning Oppliger"
"2023-05-25T10:43:17+02:00";"116148";"21504";"2023-03-31T12:09:45Z";"Bürobaracke Isler";"";"Bürobaracke Isler";"Isler Office Barrack"
"2023-05-25T10:43:17+02:00";"116149";"21505";"2023-02-24T17:01:23Z";"Migros Verkaufscenter Bellinzona : Umbau";"";"Migros Verkaufscenter Bellinzona : Umbau";"Migros Sales Center Bellinzona : Renovation"
"2023-05-25T10:43:17+02:00";"116150";"21506";"2023-03-28T12:28:03Z";"Brauerei Binding : Erweiterungsbau für Mineralwasser";"";"Brauerei Binding : Erweiterungsbau für Mineralwasser";"Brewery Binding : Building Extension for Mineral Water"
"2023-05-25T10:43:17+02:00";"116152";"21508";"2023-03-22T13:59:53Z";"Ego-Werke (Deggo AG) : Filiale Volketswil";"";"Ego-Werke (Deggo AG) : Filiale Volketswil";"Ego-Werke (Deggo AG) : Branch in Volketswil"
"2023-05-25T10:43:17+02:00";"116153";"21509";"2023-05-11T14:45:16Z";"Alness Bau und Finanz AG : Neubau";"";"Alness Bau und Finanz AG : Neubau";"Alness Construction and Financing AG : New building"
"2023-05-25T10:43:17+02:00";"116154";"21510";"2023-03-28T12:28:03Z";"Transporte Louis : Einstellhalle";"";"Transporte Louis : Einstellhalle";"Transporte Louis : Parking Garage"
"2023-05-25T10:43:17+02:00";"116155";"21511";"2023-03-28T12:28:03Z";"Kläranlage : Tankabdeckung : Horlacher AG";"";"Kläranlage : Tankabdeckung : Horlacher AG";"Sewage Treatment Plant : Tank Cover : Horlacher AG"
"2023-05-25T10:43:17+02:00";"116156";"21512";"2023-04-11T20:42:13Z";"Adolf Schmid’s Erben AG";"";"Adolf Schmid’s Erben AG";"Adolf Schmid’s Erben AG"
"2023-05-25T10:43:17+02:00";"116157";"21513";"2023-03-28T12:28:03Z";"Rella Ausstellungshalle";"";"Rella Ausstellungshalle";"Rella Exhibition Hall"
"2023-05-25T10:43:17+02:00";"116158";"21514";"2023-05-02T17:08:02Z";"Erdhaus Guldimann";"";"Erdhaus Guldimann";"Earthhouse Guldimann"
"2023-05-25T10:43:17+02:00";"116159";"21515";"2023-03-28T12:28:03Z";"Fussgänger-Unterführung Kirchbergstrasse";"";"Fussgänger-Unterführung Kirchbergstrasse";"Pedestrian Underpass Kirchbergstrasse"
"2023-05-25T10:43:17+02:00";"116160";"21516";"2023-03-28T12:28:03Z";"Compagnie d’études de travaux publics SA";"";"Compagnie D’Études de Travaux Publics SA";"Compagnie D’Études de Travaux Publics SA"
"2023-05-25T10:43:17+02:00";"116161";"21517";"2023-03-28T12:28:03Z";"Kohler (= Bauunternehmen Albert Kohler & Sohn ?), Denzler";"";"Kohler (= Bauunternehmen Albert Kohler & Sohn ?), Denzler";"Kohler (= Construction Company Albert Kohler & Sohn?), Denzler"
"2023-05-25T10:43:17+02:00";"116162";"21518";"2023-03-28T12:28:03Z";"Ransburg GmbH : Martini aislamientos especiales de poliuretano : Schaumstoff";"";"Ransburg GmbH : Martini aislamientos especiales de poliuretano : Schaumstoff";"Ransburg GmbH : Martini Aislamientos Especiales de Poliuretano : Foam"
"2023-05-25T10:43:17+02:00";"116163";"21519";"2021-07-27T07:29:43Z";"Squashhallen Burgdorf";"";"Squashhallen Burgdorf";"Burgdorf Squash Courts"
"2023-05-25T10:43:17+02:00";"116164";"21520";"2023-03-28T12:28:03Z";"M. Schweizer : Londag";"";"M. Schweizer : Londag";"M. Schweizer : Londag"
"2023-05-25T10:43:17+02:00";"116165";"21521";"2023-03-28T12:28:03Z";"Tschudin Systeme";"";"Tschudin Systeme";"Tschudin systems"
"2023-05-25T10:43:17+02:00";"116166";"21522";"2021-07-22T14:51:42Z";"Cheminéebau Hans Greub AG";"";"Cheminéebau Hans Greub AG";"Fireplace Construction Hans Greub AG"
"2023-05-25T10:43:17+02:00";"116167";"21523";"2023-03-28T12:28:03Z";"Projekt 16 Fabrikgebäude : Neubau";"";"Projekt 16 Fabrikgebäude : Neubau";"Project 16 Factory Building : New Building"
"2023-05-25T10:43:17+02:00";"116168";"21524";"2023-05-11T14:30:17Z";"„Polyvalente“ Lagerhalle Rieser";"";"„Polyvalente“ Lagerhalle Rieser";"“Polyvalent” Warehouse Rieser"
"2023-05-25T10:43:17+02:00";"116169";"21525";"2023-05-02T13:40:24Z";"Vennersmühle-Wasserversorgung : Luftschutz-Raum";"";"Vennersmühle-Wasserversorgung : Luftschutz-Raum";"Vennersmühle Water Supply : Air Raid Protection Room"
"2023-05-25T10:43:17+02:00";"116170";"21526";"2023-03-28T12:28:03Z";"Tetra Technologie Transfer : El-Giamal : Haus am Strand in Tripolis";"";"Tetra Technologie Transfer : El-Giamal : Haus am Strand in Tripolis";"Tetra Technologie Transfer : El-Giamal : House on the Beach in Tripoli"
"2023-05-25T10:43:17+02:00";"116171";"21527";"2023-03-28T12:28:03Z";"Rheins + Debout : Einladung zu einem mehrgängigen Dejeuner mit diversen Architekten";"";"Rheins + Debout : Einladung zu einem mehrgängigen Dejeuner mit diversen Architekten";"Rheins + Debout : Invitation to a Multi-Course Dejeuner With Various Architects"
"2023-05-25T10:43:17+02:00";"116172";"21528";"2023-05-03T15:56:16Z";"Vanoli : Dominikanische Republik";"";"Vanoli : Dominikanische Republik";"Vanoli : Dominican Republic"
"2023-05-25T10:43:17+02:00";"116173";"21529";"2023-03-28T12:28:03Z";"Elektrizitätswerk der Stadt Bern : Mattenschwelle : Kunststoffbretter für Schleusen";"";"Elektrizitätswerk der Stadt Bern : Mattenschwelle : Kunststoffbretter für Schleusen";"Electricity Company of the City of Bern : Mat Sill : Plastic Boards for Locks"
"2023-05-25T10:43:17+02:00";"116174";"21530";"2023-05-03T09:59:10Z";"Florélites Clause SA : Gartencenter Marseille";"";"Florélites Clause SA : Gartencenter Marseille";"Florélites Clause SA : Marseille Garden Center"
"2023-05-25T10:43:17+02:00";"116175";"21531";"2023-03-28T12:28:03Z";"Migros-Einkaufszentrum Tscharnergut";"";"Migros-Einkaufszentrum Tscharnergut";"Migros Shopping Center Tscharnergut"
"2023-05-25T10:43:17+02:00";"116176";"21532";"2023-05-11T14:34:34Z";"Agie SA";"";"Agie SA Losone";"Agie SA Losone"
"2023-05-25T10:43:17+02:00";"116177";"21533";"2023-05-02T15:33:07Z";"H. Heer & Co. AG : Gesamtüberbauung";"";"H. Heer & Co. AG : Gesamtüberbauung";"H. Heer & Co. AG : Complete Development"
"2023-05-25T10:43:17+02:00";"116178";"21534";"2023-03-28T12:28:03Z";"Heinzelmann : Strickwarenfabriken";"";"Heinzelmann : Strickwarenfabriken";"Heinzelmann : Knitwear Factories"
"2023-05-25T10:43:17+02:00";"116179";"21535";"2023-03-28T12:28:03Z";"Kilcher Transporte AG : Hallenneubau";"";"Kilcher Transporte AG : Hallenneubau";"Kilcher Transporte AG : New Hall Construction"
"2023-05-25T10:43:17+02:00";"116180";"21536";"2023-03-28T12:28:03Z";"Wohnröhre II (Dutler)";"";"Wohnröhre II (Dutler)";"Wohnröhre II (Dutler)"
"2023-05-25T10:43:17+02:00";"116181";"21537";"2023-03-29T09:26:22Z";"Dachser Spedition AG : Neubau";"";"Dachser Spedition AG : Neubau";"Dachser Spedition AG : New Building"
"2023-05-25T10:43:17+02:00";"116182";"21538";"2023-03-28T12:28:03Z";"Umgestaltung Waisenhausplatz + Bärenplatz";"";"Umgestaltung Waisenhausplatz + Bärenplatz";"Redesign of Waisenhausplatz + Bärenplatz"
"2023-05-25T10:43:17+02:00";"116183";"21539";"2023-05-02T10:41:08Z";"Architekt Peter Zürich : Hallenneubau";"";"Architekt Peter Zürich : Hallenneubau";"Architect Peter Zurich : New Hall"
"2023-05-25T10:43:17+02:00";"116184";"21540";"2023-05-14T00:16:38Z";"HIB : Sportzentrum Brühl : Tennishallen : Erweiterung";"";"HIB : Sportzentrum Brühl : Tennishallen : Erweiterung";"HIB : Sports Center Brühl : Tennis Halls : Extension"
"2023-05-25T10:43:17+02:00";"116185";"21541";"2023-05-02T10:38:55Z";"Architekt Werner Hunziker";"";"Architekt Werner Hunziker";"Architect Werner Hunziker"
"2023-05-25T10:43:17+02:00";"116186";"21542";"2023-03-28T12:28:03Z";"Sportzentrum Glarner Unterland";"";"Sportzentrum Glarner Unterland";"Glarner Unterland Sports Center"
"2023-05-25T10:43:17+02:00";"116187";"21543";"2023-02-16T21:04:49Z";"Studer AG (= Studer AG Landtechnik und Umwelttechnik ?) : Wohn.-Aufstockung";"";"Studer AG (= Studer AG Landtechnik und Umwelttechnik ?) : Wohn.-Aufstockung";"Studer AG (= Studer AG Agricultural Technology and Environmental Technology ?) : Storey Addition"
"2023-05-25T10:43:17+02:00";"116188";"21544";"2023-03-28T12:28:03Z";"Kleiber GmbH : Hallenbau im Karlsruher Rheinhafen";"";"Kleiber GmbH : Hallenbau im Karlsruher Rheinhafen";"Kleiber GmbH : Hall Construction in the Karlsruhe Rheinhafen"
"2023-05-25T10:43:17+02:00";"116189";"21545";"2023-03-28T12:28:03Z";"Industriehallen Göhring";"";"Industriehallen Göhring";"Industrial Halls Göhring"
"2023-05-25T10:43:17+02:00";"116190";"21546";"2023-03-28T12:28:03Z";"Laboratorium";"";"Laboratorium";"Laboratory"
"2023-05-25T10:43:17+02:00";"116191";"21547";"2023-05-03T17:02:03Z";"Hallensportzentrum Wankdorf";"";"Hallensportzentrum Wankdorf";"Indoor Sports Center Wankdorf"
"2023-05-25T10:43:17+02:00";"116192";"21548";"2023-03-29T08:45:34Z";"Daniel Straub-Realschule (Gymnasium Geislingen): Innenhofüberdachung";"Daniel Straub-Realschule (Gymnasium Geislingen) : Courtyard Roofing";"Daniel Straub-Realschule (Gymnasium Geislingen): Innenhofüberdachung";"Daniel Straub-Realschule (Gymnasium Geislingen): Inner Courtyard Roofing"
"2023-05-25T10:43:17+02:00";"116243";"21599";"2023-05-09T23:00:22Z";"R. Pfisterer";"";"R. Pfisterer";"R. Pfisterer"
"2023-05-25T10:43:17+02:00";"116244";"21600";"2023-05-03T17:03:00Z";"Daniel Straub-Realschule (Gymnasium Geislingen): Innenhofüberdachung";"";"Daniel Straub-Realschule (Gymnasium Geislingen) : Innenhofüberdachung";"Daniel Straub-Realschule (Gymnasium Geislingen) : Courtyard Roofing"
"2023-05-25T10:43:17+02:00";"116245";"21601";"2023-05-13T14:03:28Z";"Industrie-Planung GmbH : Hallenbau";"";"Industrie-Planung GmbH : Hallenbau";"Industrial Planning Gmbh : Hall Construction"
"2023-05-25T10:43:17+02:00";"116246";"21602";"2023-05-02T09:00:06Z";"Gummiwerke Ehgartner (Reifenvertrieb Hans Ehgartner GmbH)";"";"Gummiwerke Ehgartner (Reifenvertrieb Hans Ehgartner GmbH)";"Gummiwerke Ehgartner (Tire Sales Hans Ehgartner Gmbh)"
"2023-05-25T10:43:17+02:00";"116247";"21603";"2023-03-28T12:28:03Z";"Boehi & Co. : Garage : Neubau";"";"Boehi & Co. : Garage : Neubau";"Boehi & Co. : Garage"
"2023-05-25T10:43:17+02:00";"116248";"21604";"2021-10-06T16:23:39Z";"Manfred Zotz : Büro unter Schale";"";"Manfred Zotz : Büro unter Schale";"Manfred Zotz : Office Under Shell"
"2023-05-25T10:43:17+02:00";"116249";"21605";"2023-05-02T15:10:30Z";"Lévy : Reservoir";"";"Lévy : Reservoir";"Lévy : Reservoir"
"2023-05-25T10:43:17+02:00";"116250";"21606";"2023-03-28T12:28:03Z";"Neumaier";"";"Neumaier";"Neumaier"
"2023-05-25T10:43:17+02:00";"116252";"21608";"2023-03-28T12:28:03Z";"Coca Cola-Fabrik";"";"Coca Cola-Fabrik";"Coca Cola-Factory"
"2023-05-25T10:43:17+02:00";"116253";"21609";"2023-03-28T12:28:03Z";"Kaverneneinbauten : Küttigen ; Kunststoff Gewölbeschalen";"";"Kaverneneinbauten : Küttigen ; Kunststoff Gewölbeschalen";"Cavern Internals : Küttigen ; Plastic Vaulted Bowls"
"2023-05-25T10:43:17+02:00";"116254";"21610";"2023-03-28T12:28:03Z";"Grün + Bilfinger AG : Schwimmbad";"";"Grün + Bilfinger AG : Schwimmbad";"Grün + Bilfinger AG : Swimming Pool"
"2023-05-25T10:43:17+02:00";"116255";"21611";"2023-03-28T12:28:03Z";"Garage Zünd : Neubau";"";"Garage Zünd : Neubau";"Garage Zünd : New Building"
"2023-05-25T10:43:17+02:00";"116256";"21612";"2023-05-09T10:35:04Z";"Laborbau WW";"";"LaborbauWW";"LaboratoryWW"
"2023-05-25T10:43:17+02:00";"116257";"21613";"2023-03-28T12:28:03Z";"Gemeindesaal Apolda";"";"Gemeindesaal Apolda";"Apolda Community Hall"
"2023-05-25T10:43:17+02:00";"116258";"21614";"2023-03-28T12:28:03Z";"Ingenieur Netzel : Industriehallen-Projekt im Raume Württemberg";"";"Ingenieur Netzel : Industriehallen-Projekt im Raume Württemberg";"Engineer Netzel : Industrial Hall Project in the Württemberg Region"
"2023-05-25T10:43:17+02:00";"116259";"21615";"2023-03-28T12:28:03Z";"Bahnhof Lyssach : Perron und Fussgängerunterführung";"";"Bahnhof Lyssach : Perron und Fussgängerunterführung";"Train Station Lyssach : Platform and Pedestrian Underpass"
"2023-05-25T10:43:17+02:00";"116260";"21616";"2023-05-02T14:27:26Z";"Polyform SA : H. Kurth";"";"Polyform SA : H. Kurth";"Polyform SA : H. Kurth"
"2023-05-25T10:43:17+02:00";"116261";"21617";"2023-03-28T12:28:03Z";"Studio Hautle";"";"Studio Hautle";"Studio Hautle"
"2023-05-25T10:43:17+02:00";"116262";"21618";"2021-10-13T15:52:38Z";"Schale 30 m";"";"Schale 30 m";"Shell 30 m"
"2023-05-25T10:43:17+02:00";"116263";"21619";"2023-03-31T09:06:56Z";"Carrosserie & Autospritzwerk Geser GmbH : Erweiterung";"";"Carrosserie & Autospritzwerk Geser GmbH : Erweiterung";"Car Body & Car Spray Shop Geser GmbH : Extension"
"2023-05-25T10:43:17+02:00";"116265";"21621";"2023-03-28T12:28:03Z";"Verkehrsbetriebe Winterthur : Busdepot Grüzefeld";"";"Verkehrsbetriebe Winterthur : Busdepot Grüzefeld";"Verkehrsbetriebe Winterthur : Grüzefeld Bus Depot"
"2023-05-25T10:43:17+02:00";"116266";"21622";"2021-10-06T17:42:04Z";"Mayer-Vorfelder + Dinkelacker : Stewin : Erneuerung Oblichter";"";"Mayer-Vorfelder + Dinkelacker : Stewin : Erneuerung Oblichter";"Mayer-Vorfelder + Dinkelacker: Stewin : Renewal of the Skylights"
"2023-05-25T10:43:17+02:00";"116267";"21623";"2023-04-11T08:25:51Z";"Atom Unterstand Barcelona";"";"Atom Unterstand Barcelona";"Atomic Shelter Barcelona"
"2023-05-25T10:43:17+02:00";"116268";"21624";"2023-04-11T08:56:46Z";"Atom Unterstand (Dokumentation für einen Student)";"";"Atom Unterstand (Dokumentation für einen Student)";"Atom Shelter (Documentation for a Student)"
"2023-05-25T10:43:17+02:00";"116269";"21625";"2023-03-28T12:28:03Z";"Schmiede und Mechanische Werkstätte Bärtschi & Co.";"";"Schmiede und Mechanische Werkstätte Bärtschi & Co.";"Blacksmiths and Mechanical Workshops Bärtschi & Co."
"2023-05-25T10:43:17+02:00";"116270";"21626";"2023-05-03T08:54:26Z";"Freilufthallen Bonn und Köln (Kompostierungsanlage)";"";"Freilufthallen Bonn und Köln (Kompostierungsanlage)";"Open-Air Halls Bonn and Cologne (Composting Plant)"
"2023-05-25T10:43:17+02:00";"116271";"21627";"2023-05-03T10:35:11Z";"Johann Studer Traktoren";"";"Johann Studer Traktoren";"Johann Studer Tractors"
"2023-05-25T10:43:17+02:00";"116272";"21628";"2023-04-05T16:09:07Z";"Autavia AG";"";"Autavia AG";"Autavia AG"
"2023-05-25T10:43:17+02:00";"116273";"21629";"2023-05-11T14:47:07Z";"Apparatebau und Elektroservice E. Hedinger AG : Geschäftsbau : Neubau";"";"Apparatebau und Elektroservice E. Hedinger AG : Geschäftsbau : Neubau";"Apparatus Construction and Electrical Service E. Hedinger AG : Commercial Building : New Building"
"2023-05-25T10:43:17+02:00";"116274";"21630";"2023-03-28T12:28:03Z";"Kieswerk AG : IWOBU AG";"";"Kieswerk AG : IWOBU AG";"Kieswerk AG : IWOBU AG"
"2023-05-25T10:43:17+02:00";"116275";"21631";"2023-05-14T15:59:43Z";"A. Haiber";"";"A. Haiber";"A. Haiber"
"2023-05-25T10:43:17+02:00";"116276";"21632";"2023-05-11T16:16:02Z";"U. Bischof";"";"U. Bischof";"U. Bischof"
"2023-05-25T10:43:17+02:00";"116277";"21633";"2023-05-03T08:42:26Z";"HIB : Centroprojekt Zlin a.s. : Doppel-Tennishalle";"";"HIB : Centroprojekt Zlin a.s. : Doppel-Tennishalle";"HIB : Centroprojekt Zlin A.s. : Double Tennis Hall"
"2023-05-25T10:43:17+02:00";"116278";"21634";"2023-03-28T12:28:03Z";"Autoreparaturwerkstätte A. Räbmatter";"";"Autoreparaturwerkstätte A. Räbmatter";"Car Repair Workshops A. Räbmatter"
"2023-05-25T10:43:17+02:00";"116279";"21635";"2023-03-28T12:28:03Z";"Malergeschäft Thiébaud AG";"";"Malergeschäft Thiébaud AG";"Painting Business Thiébaud AG"
"2023-05-25T10:43:17+02:00";"116280";"21636";"2023-05-02T14:26:51Z";"Pumpenfabrik";"";"Pumpenfabrik";"Pump Factory"
"2023-05-25T10:43:17+02:00";"116281";"21637";"2023-03-28T12:28:03Z";"Erschliessung Frommgutquartier";"";"Erschliessung Frommgutquartier";"Development of the Frommgut District"
"2023-05-25T10:43:17+02:00";"116282";"21638";"2023-03-28T12:28:03Z";"Gebrüder Knecht AG : Auto-Einstellhalle";"";"Gebrüder Knecht AG : Auto-Einstellhalle";"Gebrüder Knecht AG : Car Parking Garage"
"2023-05-25T10:43:17+02:00";"116283";"21639";"2023-05-02T09:04:22Z";"Allgemeine Gold- und Silberscheideanstalt AG";"";"Allgemeine Gold- und Silberscheideanstalt";"General Gold and Silver Refinery"
"2023-05-25T10:43:17+02:00";"116284";"21640";"2023-03-28T12:28:03Z";"Garage Frauenknecht";"";"Garage Frauenknecht";"Garage Frauenknecht"
"2023-05-25T10:43:17+02:00";"116285";"21641";"2023-04-11T08:55:23Z";"Atom Unterstand Academia Liceo Escolar S. Luis";"";"Atom Unterstand Academia Liceo Escolar S. Luis";"Atom Shelter Academia Liceo Escolar S. Luis"
